"Spectra_Name","Location","Instrument","Species_Code","Genus","Species","Canopy_position","PLSR_LeafAge_days","Measurement_Date","N.mu","N.q25","N.q975","Cab.mu","Cab.q25","Cab.q975","Car.mu","Car.q25","Car.q975","Cbrown.mu","Cbrown.q25","Cbrown.q975","Cw.mu","Cw.q25","Cw.q975","Cm.mu","Cm.q25","Cm.q975"
"BNL10751","PA-SLZ","SVC_HR-1024i","GUATDU","Guatteria","dumetorum","sunlit","116.890118325412","20160217",1.68060372581981,1.67649053618892,1.6926998866234,51.6241643236482,51.2950028568831,52.5908986729226,13.3016768050726,12.9212460208442,14.4110193299765,0.0010848113193481,0.000352611089533168,0.00379720539893315,0.0158679282670674,0.0158155339011429,0.0160088885113176,0.00815153501356932,0.00802409959551458,0.00851189943429969
"BNL10752","PA-SLZ","SVC_HR-1024i","VIROSP","Virola","multiflora","sunlit","179.384417721927","20160217",2.34695179754283,2.33180637971796,2.39150334328235,75.3357823895785,74.7173612762219,77.2030465768066,17.9896262489552,17.445702489241,19.6074009226623,0.153757349442859,0.147086876163335,0.173927902869539,0.0340872850300802,0.0339494266852433,0.0344891316493188,0.0238210260206465,0.0234206282207389,0.0250442188802244
"BNL10753","PA-SLZ","SVC_HR-1024i","VIROSP","Virola","multiflora","sunlit","335.186306991842","20160217",1.95260357254575,1.94290429182468,1.98139022317704,59.7602596575782,59.1740638655684,61.4400282776846,13.3519178140674,12.7602951074362,15.1260014290333,0.469672345627133,0.461224540262598,0.494363892154499,0.0263619891836395,0.0262604837309346,0.0266523792806215,0.0193105219040961,0.018991170775381,0.0202281783383756
"BNL10754","PA-SLZ","SVC_HR-1024i","APEIME","Apeiba","membranacea","sunlit","202.986324764252","20160217",2.31168287424029,2.30045814453247,2.34391066043882,49.6356003125218,49.2276742484254,50.7448853269989,15.439464845684,15.0275065770391,16.6378366489506,0.229912076616909,0.222834097072398,0.251940516520885,0.024033523349358,0.0239461944672482,0.0242818238249567,0.0163263173759142,0.0160648101724013,0.0170537494407028
"BNL10755","PA-SLZ","SVC_HR-1024i","MICOBO","Miconia","borealis","sunlit","140.814325104552","20160217",1.85185086438639,1.84429575872207,1.87292072436214,47.5670991690844,47.187244245519,48.7219817299568,9.99280592949963,9.62877250107461,11.1822179745077,0.00159842474856865,0.000465303107458223,0.00599443428205696,0.0150428433238944,0.0149706789262673,0.0152586329011739,0.0141301835233203,0.0139177976840336,0.0147605529107629
"BNL10756","PA-SLZ","SVC_HR-1024i","MICOBO","Miconia","borealis","sunlit","166.021343982632","20160217",1.83997319082056,1.83362304746413,1.86089183913565,59.7165125023259,59.2045410180807,61.1385968483749,11.481679382865,10.9781112556062,12.9621918906281,0.00195339040842665,0.000588743291483357,0.00688235434974474,0.0157052611577509,0.0156410575899178,0.015895005736536,0.0133785126743596,0.0131931024676768,0.0139675659199682
"BNL10757","PA-SLZ","SVC_HR-1024i","TACHVE","Tachigali","versicolor","sunlit","160.914225367853","20160217",1.69547540959385,1.69174926726624,1.7055183650389,47.201649523242,46.8897116237945,48.0983607809888,14.1976558360889,13.7794322683434,15.4494578000462,0.00210020862425681,0.000657619488900784,0.00724900650180969,0.0106817454597767,0.0106449414420453,0.0107938988338257,0.00964651809375495,0.00954253067686656,0.00993798656147635
"BNL10758","PA-SLZ","SVC_HR-1024i","TERMAM","Terminalia","amazonia","sunlit","108.623544531373","20160217",2.52781962735882,2.51387166669733,2.56967661519089,68.5379628741818,68.0130714112071,70.1180419333677,22.8422802906009,22.160167441483,24.858183105379,0.00182289433352687,0.000488184448211425,0.00671448245997986,0.027508472038079,0.0274058457065442,0.027811515922477,0.0199053817762933,0.0195906397950214,0.0208319566193936
"BNL10759","PA-SLZ","SVC_HR-1024i","VIROSP","Virola","multiflora","sunlit","423.345031495229","20160217",2.37215042906069,2.35913749101623,2.40877009610372,94.6183980514392,93.6675858561817,97.4694951173878,28.0992046745577,26.5758379083554,33.0008798334246,0.680886086690989,0.671941633512017,0.708595074980042,0.0299248351359327,0.0298142608304189,0.030246409641095,0.0209256333620753,0.0206084897436641,0.0218648628170973
"BNL10760","PA-SLZ","SVC_HR-1024i","VOCHFE","Vochysia","ferruginea","sunlit","104.829049395424","20160217",2.05123683376721,2.0423498902763,2.07713694938343,71.9025465438221,71.3928779195082,73.3391483194887,23.0758708835083,22.2994159995303,25.3336195061469,0.00213516806187552,0.000603587610350846,0.00763931301130624,0.0272802172626662,0.0271996189122208,0.0275203609012344,0.0126622098795226,0.0124172683749706,0.0133654685173775
"BNL10761","PA-SLZ","SVC_HR-1024i","VIROSP","Virola","multiflora","sunlit","282.372148312787","20160217",2.00807333143617,1.99886353973566,2.03355709447417,62.4708949196064,61.9749424341885,63.9421687774532,14.8086901872129,14.2617946309643,16.5134682865452,0.376704970526775,0.369751481931396,0.398739584170693,0.0263036777410468,0.0262203149966052,0.0265565504915394,0.0177495086505606,0.0174859201588188,0.0185172008029492
"BNL10762","PA-SLZ","SVC_HR-1024i","TERMAM","Terminalia","amazonia","sunlit","134.983875495773","20160217",2.63689565206402,2.6216837908857,2.68149551161116,76.1567393426361,75.5360325526829,77.9451798303843,25.73511623024,24.9319124794745,28.0986274286152,0.00335424137989421,0.00100775822894341,0.0114287387595851,0.0261014051720261,0.0259951052198607,0.0263980248389492,0.0208871263793873,0.0205753641263037,0.0218236041942542
"BNL10763","PA-SLZ","SVC_HR-1024i","MICOBO","Miconia","borealis","sunlit","93.1694839206796","20160217",2.15437652855796,2.0860556766517,2.76574506483827,38.1637265105983,36.8636546542157,48.1437019155598,9.61210047214248,9.17841469964391,11.750913717613,0.0104751445546434,0.000588837358050554,0.0527599106589299,0.0178161140778826,0.0170981722907204,0.0192756851882927,0.0169429649524967,0.0158421990488488,0.0311329980889352
"BNL10764","PA-SLZ","SVC_HR-1024i","VOCHFE","Vochysia","ferruginea","sunlit","87.1888863738822","20160217",1.85617101316076,1.8491911364934,1.87762890013137,55.3585579323404,55.0220195750062,56.3312252987051,14.6612702326931,14.254640073103,15.8361427178902,0.00374000046730995,0.00127149652856124,0.0123205174667803,0.0277960659870226,0.0277115266557609,0.0280324921981206,0.0102291322630064,0.0100119498405086,0.0108815369086917
"BNL10765","PA-SLZ","SVC_HR-1024i","TACHVE","Tachigali","versicolor","sunlit","188.943129979518","20160217",1.41929910160396,1.41712035234575,1.42546359812959,46.071097615961,45.8137402719249,46.8886525839711,11.8220321148232,11.4891333956783,12.8218057763652,0.0433493469057704,0.0384476675504664,0.0586464759708181,0.00937499775764943,0.00934698021619666,0.00945999602625901,0.00695270245151398,0.00688900276905273,0.0071387019972262
"BNL10766","PA-SLZ","SVC_HR-1024i","VOCHFE","Vochysia","ferruginea","sunlit","124.414405256482","20160217",2.0025754017673,1.99415306645774,2.0275575112411,79.4006777898815,78.8312974675676,81.1109222688505,22.3075770887335,21.44645225781,24.8643422079213,0.0158037588509848,0.00886732687899674,0.0345357970148171,0.0301124536074256,0.0300168868629321,0.030391822412945,0.0129949834850081,0.0127496222724906,0.0137181432981421
"BNL10776","PA-SLZ","SVC_HR-1024i","VOCHFE","Vochysia","ferruginea","sunlit","151.54111078785","20160217",2.19929566204597,2.1897641116321,2.22783734905105,95.9901086908386,95.2929853014769,97.9905109473653,33.8830678612617,32.3063014532391,38.4878106365958,0.0157259056676891,0.00920951986324668,0.0341420282605111,0.0286613529282325,0.0285700430617082,0.0289225520985135,0.0141239929088764,0.0138782295992855,0.0148412203349418
"BNL10777","PA-SLZ","SVC_HR-1024i","MICOBO","Miconia","borealis","sunlit","111.147702997196","20160217",2.01346135509943,2.00462918845561,2.04054430515333,40.8633256251581,40.5684627684609,41.7205518576257,10.8325418985904,10.5103541831415,11.7255776049398,0.00122149689143864,0.00035699802323013,0.00423059880208447,0.016912688778731,0.0168513415843015,0.0170993513373795,0.016302487799526,0.016046695671123,0.0170128408658943
"BNL10778","PA-SLZ","SVC_HR-1024i","APEIME","Apeiba","membranacea","sunlit","200.104939621658","20160217",2.0387794163189,2.03231826168214,2.05732097480965,55.272467408333,54.8778833566918,56.4133447167642,13.8940479564355,13.4899258371211,15.0650526901738,0.181763445179541,0.175492206908925,0.200166463565905,0.0206136841963315,0.0205518228158789,0.0207953117928361,0.0109779505469918,0.0108095938354265,0.0114741035857068
"BNL10779","PA-SLZ","SVC_HR-1024i","GUATDU","Guatteria","dumetorum","sunlit","144.574703090598","20160217",1.7275937611833,1.72396456898761,1.73876040183162,56.8512784697419,56.4503824991334,57.9819188131823,17.9408815128264,17.3579800043269,19.6338891748616,0.00264875414563696,0.000872898765483028,0.00837252221560892,0.0138551332283203,0.0138079795737483,0.0139916397120891,0.0086999418316921,0.00859054179906363,0.0090311797146059
"BNL10780","PA-SLZ","SVC_HR-1024i","TERMAM","Terminalia","amazonia","sunlit","255.675740239789","20160217",2.34262268346989,2.33135352238739,2.37570595925068,95.29512112461,94.5015861597312,97.6260534755021,35.4317733396154,33.8403712695977,39.4614915937554,0.133002849283438,0.124684335273551,0.156067486381419,0.0210480966525018,0.0209655320892489,0.0212773933352208,0.0184390999570168,0.0181789908292626,0.0191974581101769
"BNL10781","PA-SLZ","SVC_HR-1024i","TERMAM","Terminalia","amazonia","sunlit","287.795440215119","20160217",1.96047360034887,1.95435029287569,1.97795920073547,79.875304928766,79.210496031305,81.8007963617886,25.3501391284323,24.006501392407,29.3213004013046,0.235072561508613,0.227605875438477,0.257177040216304,0.0175307355056868,0.017471871647568,0.0177134036865808,0.0132691034611329,0.0130971542534097,0.0137537864771676
"BNL10786","PA-SLZ","SVC_HR-1024i","APEIME","Apeiba","membranacea","sunlit","288.35987206044","20160217",1.83435549947311,1.82922424269334,1.84891732534092,52.9191967039594,52.5222947191266,53.9828131896219,12.9147220302478,12.463972882454,14.2313516012869,0.372006690383064,0.366008777012115,0.390639320563758,0.0181744037529067,0.0181232745291288,0.0183243545202147,0.0102091639173961,0.010060404864007,0.0106066495988727
"BNL10787","PA-SLZ","SVC_HR-1024i","APEIME","Apeiba","membranacea","sunlit","232.53484703076","20160217",2.29561504285673,2.28667879540053,2.32474396179413,44.3571852001209,44.0251220803311,45.3235492085218,15.2620658539175,14.8910288634104,16.3246060742168,0.309184252966797,0.302243924211451,0.330096114798452,0.0224080177109669,0.0223312340812731,0.0226336799391008,0.0164817572338223,0.0162605770800255,0.0171447350055585
"BNL10788","PA-SLZ","SVC_HR-1024i","CARAGU","Carapa","guianensis","sunlit","50.7942913191991","20160217",2.85028220587493,2.82951418814296,2.91311450216908,58.696099399589,58.2311770352187,59.9999396773351,17.9986527721017,17.6548906914369,19.1666082369876,0.00107206556629626,0.000303248009637396,0.00397189468181708,0.0393565349925164,0.0391687246253474,0.0398799589406189,0.020545915849116,0.0201437891760681,0.0216838313047753
"BNL10790","PA-SLZ","SVC_HR-1024i","APEIME","Apeiba","membranacea","sunlit","208.496449025393","20160217",2.25382222500369,2.24427132221509,2.28020677002997,49.9977962416727,49.6549271405682,51.0056114330342,14.1236741091325,13.7535268210032,15.246740859338,0.228635435596007,0.221649617791154,0.248499610766156,0.0224203337473764,0.0223420942314814,0.0226460995039233,0.0153731489579037,0.0151538529956185,0.0160258197639458
"BNL10791","PA-SLZ","SVC_HR-1024i","MICOBO","Miconia","borealis","sunlit","215.055309423568","20160217",1.98835045976068,1.97800882735877,2.01821875252716,66.990719288964,66.2505429956639,69.1783803890453,12.0947726299469,11.5046984908276,13.7662308583784,0.0244673004601947,0.015816380943576,0.0490041366561993,0.0173853945549023,0.0173014656010654,0.0176283933804968,0.0169535798080387,0.0166710056327326,0.0178166318662591
"BNL10792","PA-SLZ","SVC_HR-1024i","MICOBO","Miconia","borealis","sunlit","173.324871770911","20160217",2.11231137514024,2.10104600991385,2.14526496978557,60.7764927706696,60.154212957945,62.4809092178651,12.4905456448775,11.9518369757519,14.1201783270769,0.0135653783638547,0.00558946944706278,0.0345541621184617,0.0203909450080834,0.0202946113385051,0.0206982686216216,0.0192956024243701,0.0189969055116515,0.0201700506000702
"BNL10793","PA-SLZ","SVC_HR-1024i","VOCHFE","Vochysia","ferruginea","sunlit","71.8711205747851","20160217",2.14705419934109,2.13715471513258,2.17710687790541,54.0132245168806,53.6659008759764,55.0062662847609,17.9884272864017,17.5835668216745,19.1302928924612,0.00210946204045208,0.000732508255903609,0.00695354260024245,0.0313060384380435,0.0312073494514968,0.031587077386692,0.0153077462989517,0.015038469693478,0.0160854810952615
"BNL10801","PA-SLZ","SVC_HR-1024i","GUATDU","Guatteria","dumetorum","sunlit","165.310507791608","20160217",1.67793127493332,1.67408953366407,1.68904904435633,54.4964590256169,54.1279331851407,55.5595479671452,14.585936248887,14.1408238554575,15.9181684032346,0.00991562638202959,0.0048079337968228,0.0246072377431578,0.0137401452064906,0.0136928628663295,0.0138779822181791,0.00901032459004604,0.00889616444385226,0.00934784333816523
"BNL10802","PA-SLZ","SVC_HR-1024i","APEIME","Apeiba","membranacea","sunlit","245.256030788517","20160217",2.27809918060997,2.27073136108625,2.29860318248574,65.8653352568203,65.4479982525498,67.122435964456,17.2624775742352,16.76889637209,18.773878710777,0.244711842974766,0.23916025692603,0.261539071482936,0.0219086182931777,0.0218459793048659,0.0220826024351385,0.0139193990722001,0.0137509708467167,0.0144018687435307
"BNL10803","PA-SLZ","SVC_HR-1024i","APEIME","Apeiba","membranacea","sunlit","269.700378955959","20160217",2.00321251669303,1.99606473644698,2.02429125943245,45.93431004538,45.599476161161,46.9455427325155,14.5489100332713,14.1315754793004,15.8283217742792,0.314429268364159,0.307144631690826,0.335323893011321,0.0189243489488713,0.0188617932674931,0.0191119355005133,0.0147781716130671,0.0145785184682626,0.0153419007280258
"BNL10804","PA-SLZ","SVC_HR-1024i","CARAGU","Carapa","guianensis","sunlit","133.544056454396","20160217",3.14010485307742,3.11691171811727,3.20922559935116,91.6536062612306,90.8359750147862,94.1036514266922,20.7723462297507,20.1122975598665,22.6594838948799,0.00224029678812127,0.000668881105808198,0.00785571720094157,0.0325116493444682,0.0323550832204656,0.032964802503096,0.0243990059337959,0.0239997849295932,0.0255552292404182
"BNL10805","PA-SLZ","SVC_HR-1024i","TACHVE","Tachigali","versicolor","sunlit","211.462861548836","20160217",1.50670859694308,1.50375273967066,1.51539959651547,58.0807809694125,57.6309434889882,59.4715342405646,14.2819042978438,13.6787189489946,16.0426085531901,0.0457690340094495,0.0393248475496401,0.0655511301997912,0.0110176112036114,0.0109772786966018,0.0111319370741195,0.0075177722316868,0.00742776049356097,0.00778141982718695
"BNL10806","PA-SLZ","SVC_HR-1024i","TOCOPI","Tocoyena","pittieri","sunlit","221.626847704485","20160217",1.94181517292087,1.93728960228763,1.95500557661466,52.8032160431216,52.4871007907053,53.7248345061285,12.4746603561384,12.1368457792703,13.4212622567138,0.228456123052071,0.222930429991111,0.243904289470907,0.0185853197011076,0.0185386560072223,0.0187211464607292,0.0107330778050026,0.0106144069005046,0.0110809802453697
"BNL10807","PA-SLZ","SVC_HR-1024i","CARAGU","Carapa","guianensis","sunlit","35.840752829997","20160217",2.51183393521549,2.49483404624428,2.56070998708851,54.5165072985097,54.0862494384214,55.6918917015761,16.2211056867156,15.8265441111208,17.3366493017195,0.00062798680720356,0.00016381995714383,0.00243635680005222,0.0334716144735041,0.0333447428788981,0.0338684030855697,0.0155543664102504,0.0152064721574164,0.0165531405956657
"BNL10808","PA-SLZ","SVC_HR-1024i","TOCOPI","Tocoyena","pittieri","sunlit","179.980230739336","20160217",1.74435663265271,1.74085399135957,1.75464572505195,47.7856374797038,47.5386516483391,48.5048355282007,11.7428028756215,11.4733525928949,12.5268199179193,0.13709342741915,0.132320899401674,0.15093478568346,0.0174187025724068,0.017377429654854,0.0175419294444886,0.00946602765026212,0.00935950826052828,0.00978556983450804
"BNL10809","PA-SLZ","SVC_HR-1024i","CARAGU","Carapa","guianensis","sunlit","128.886651057366","20160217",3.15723713103577,3.12873239897959,3.23572844362804,76.6033920783811,75.8281465150155,78.8230182625787,19.9121898452824,19.373884772861,21.4094888228833,0.00321751897098258,0.000935124826912445,0.0112775546427859,0.0318533773564478,0.031665880867059,0.0324011135429707,0.0291159485807128,0.0286202932839552,0.0305214517671561
"BNL10810","PA-SLZ","SVC_HR-1024i","TERMAM","Terminalia","amazonia","sunlit","265.446213212088","20160217",2.28436580916423,2.27535089571694,2.31337809102741,104.441359043091,103.58777072714,106.946588309662,38.2338149471631,37.3819952865387,39.9637780186281,0.119760193109118,0.111459195346825,0.141715439888698,0.0218258375079261,0.0217449713101868,0.0220536352642374,0.018998304793756,0.0187685734404522,0.0197093396687933
"BNL10812","PA-SLZ","SVC_HR-1024i","TACHVE","Tachigali","versicolor","sunlit","138.261184264999","20160217",1.49777487836577,1.49513660005413,1.50496820827383,42.1710943640426,41.9201222152162,42.8860974326513,10.340713451592,10.0572243730715,11.1274635377389,0.000880226364085874,0.000271474788880459,0.00326790905674771,0.00912318556971559,0.00909106640559733,0.0092157555377857,0.00659328666793821,0.00651870935257561,0.00677935994924957
"BNL10813","PA-SLZ","SVC_HR-1024i","TOCOPI","Tocoyena","pittieri","sunlit","167.626206112433","20160217",2.06035789365411,2.05540808750349,2.07570331250279,53.2606472936947,52.9728982736447,54.080782567411,13.6057113144998,13.3129974757622,14.4749820754965,0.10016728707264,0.095054134841546,0.115409358918975,0.019469663554391,0.0194234096125424,0.0196139614170674,0.0118453599361987,0.0117143756124963,0.0122160650731124
"BNL10814","PA-SLZ","SVC_HR-1024i","MICOBO","Miconia","borealis","sunlit","98.7831902091802","20160217",2.17480256702603,2.16415247430659,2.20448873256576,42.763392847865,42.4302712469052,43.7366423183416,10.4162282385709,10.131062172208,11.3014532052246,0.00115226269253092,0.000314766795450183,0.00414268032220324,0.0187951027231904,0.0187119862397962,0.0190333248049214,0.017448030750621,0.0171754179975409,0.0182133682980964
"BNL10815","PA-SLZ","SVC_HR-1024i","GUATDU","Guatteria","dumetorum","sunlit","132.81988543044","20160217",1.64003022781092,1.63648479098241,1.65015030662761,53.2268998656426,52.870319724139,54.2434940478057,15.0803290377097,14.6083163155496,16.4770256149966,0.00136636682636501,0.000427474468240912,0.00474260273660601,0.0136735635324888,0.0136283816503013,0.0138027343697062,0.00851907349184535,0.00840577948536965,0.00884983167455626
"BNL10816","PA-SLZ","SVC_HR-1024i","APEIME","Apeiba","membranacea","sunlit","241.840336851148","20160217",2.41069926326179,2.40051301970077,2.44198997899143,68.449447121772,67.9457554564024,69.8742201226385,18.6239782687851,18.0987866616022,20.2781197001494,0.203970004811351,0.197052914495776,0.22348889351773,0.0231550580708092,0.0230789920796212,0.0233765411695524,0.0175233012406321,0.0172998111069337,0.0182221596554356
"BNL10817","PA-SLZ","SVC_HR-1024i","GUATDU","Guatteria","dumetorum","sunlit","108.939811162582","20160217",1.67035532403585,1.66618224473676,1.68082315017995,44.4952887653196,44.2377648918625,45.1860077317223,12.4005854818702,12.1038103520383,13.3236107074868,0.000916084218890928,0.000257688730910448,0.00318211767912853,0.0143451081751779,0.0142981730355681,0.0144786476717394,0.00848629587386024,0.0083603032221115,0.00882405264170624
"BNL10818","PA-SLZ","SVC_HR-1024i","TACHVE","Tachigali","versicolor","sunlit","200.045146939489","20160217",1.48959423142521,1.48704634170447,1.49691641211802,47.4799275187981,47.1571055851229,48.3963744774485,12.4267692582915,12.0624941811332,13.5348752519158,0.0335087401546226,0.0283306080613797,0.0489037164558065,0.0098303723501406,0.00979688206257904,0.00992820103309783,0.00879051261520992,0.00870887544098595,0.0090296368705667
"BNL10819","PA-SLZ","SVC_HR-1024i","VIROSP","Virola","multiflora","sunlit","100.379629889618","20160217",2.17588776463624,2.16460299675863,2.20881619502238,52.3879581188644,52.0497617955831,53.3781484331774,14.5119950651071,14.2064168820455,15.4056524366185,0.00674861048699826,0.00254542681281402,0.0198267694151382,0.0310023047160208,0.030906358367672,0.0313000329103928,0.0210519521235648,0.0207339286235964,0.0219880993013476
"BNL10820","PA-SLZ","SVC_HR-1024i","VOCHFE","Vochysia","ferruginea","sunlit","66.3453409172525","20160217",2.19036186731704,2.17957034183235,2.22269175334915,59.5966716054201,59.2264266638034,60.6543478243775,17.1554728024602,16.7525507063795,18.3238970667855,0.00150270227741866,0.000413470077667907,0.00569943299297292,0.0335730109425783,0.033474698205595,0.0338676459590675,0.0135789849156527,0.0133011192772452,0.0144237845031591
"BNL10821","PA-SLZ","SVC_HR-1024i","MICOBO","Miconia","borealis","sunlit","131.032369725422","20160217",2.14135705080315,2.12941958783105,2.17637990263512,51.4366468908042,50.9552134650198,52.8759635070551,10.558102990561,10.1581421031456,11.826017446717,0.00192952410259985,0.000613751126873741,0.00661598196894202,0.018317696718102,0.0182264554730945,0.018590024769578,0.0169717653521125,0.0166638016184107,0.0178962699022962
"BNL10822","PA-SLZ","SVC_HR-1024i","VOCHFE","Vochysia","ferruginea","sunlit","141.534156880975","20160217",2.34583419505365,2.33437237252396,2.38102731709849,96.2292271250781,95.5328215059749,98.3143792394368,31.0619204505423,29.83430845322,34.8831863308504,0.0080233926997169,0.00336387103447973,0.0220623896461203,0.0310860476998661,0.0309847699822601,0.0313896273294011,0.0163151048763555,0.0160451975354132,0.0171400250200541
"BNL10823","PA-SLZ","SVC_HR-1024i","GUATDU","Guatteria","dumetorum","sunlit","115.264320196384","20160217",1.61150036367865,1.60817250083169,1.62122063758725,47.7085398765276,47.3805246641039,48.8532348424544,14.1653631070571,13.8082085990781,15.28826969101,0.000827189788276281,0.000172796375644468,0.00324785631754606,0.0128516702084816,0.0128131224688474,0.0129568571574445,0.00754039911080361,0.00744353757707368,0.00783715978352777
"BNL10824","PA-SLZ","SVC_HR-1024i","CARAGU","Carapa","guianensis","sunlit","137.63220595171","20160217",6.04842090361557,5.94118688455785,6.36633540679976,159.7382591086,156.584109018765,168.613597085849,39.541618015077,39.3351981205534,39.9871326341893,0.00351239427228139,0.00108237299526494,0.0114162320799859,0.0645274537356059,0.0634664461805633,0.0675974276098135,0.0552620029355619,0.0541258968983965,0.0586877371646918
"BNL10825","PA-SLZ","SVC_HR-1024i","CARAGU","Carapa","guianensis","sunlit","169.536235705924","20160217",4.7452016817788,4.64198757033938,5.05556653697461,138.432587392249,135.291873063653,147.600865762322,37.154068120868,36.0536911167502,39.8173309190707,0.0201044549449339,0.0110902530869957,0.0463842694727416,0.0503239037539369,0.0494046860561943,0.0532226810915979,0.0513993041966265,0.0499548947765773,0.0558190705961042
"BNL10826","PA-SLZ","SVC_HR-1024i","VIROSP","Virola","multiflora","sunlit","290.242740657673","20160217",1.9169596831417,1.90853862186946,1.94083390806623,65.9843876395317,65.4435556187791,67.6112318475726,13.8731730840607,13.3458460653876,15.4537318427181,0.356400024250409,0.349483795693605,0.378088161048333,0.0246258490093059,0.0245447823824961,0.0248664650858778,0.016705137946537,0.0164307801237047,0.017424752043191
"BNL10827","PA-SLZ","SVC_HR-1024i","VIROSP","Virola","multiflora","sunlit","168.67060429929","20160217",2.40145195158238,2.38833158664904,2.44211098977634,75.3542273649324,74.8183281928249,76.9692595985255,17.8038691765533,17.3396993146242,19.1270597753228,0.107350308200609,0.101042981785765,0.125940692555129,0.0328093663019731,0.0326995762263611,0.0331610546257311,0.0231715497194738,0.0228407648465113,0.0241668540466261
"BNL10828","PA-SLZ","SVC_HR-1024i","VOCHFE","Vochysia","ferruginea","sunlit","138.521142201649","20160217",2.47608573904782,2.46008761932017,2.52365893501044,106.962841801415,106.055743312465,109.482369669059,36.6963316161002,35.3878851236304,39.7464985987718,0.00987368991742381,0.00406484727514994,0.0256015269510801,0.0363020192547391,0.0361633503843242,0.0367224908639693,0.0196186790590584,0.0192424159038993,0.0207303500310132
"BNL10829","PA-SLZ","SVC_HR-1024i","TACHVE","Tachigali","versicolor","sunlit","139.623383383939","20160217",1.55700771779662,1.55429971364214,1.5646007550734,35.1909543523535,35.0400072127463,35.721303650418,11.8772653953912,11.6752089115972,12.5205286063995,0.00173191040138435,0.000491387625668244,0.00519451668418328,0.00952600082095178,0.00949298648187034,0.00963138461749854,0.00901422170587046,0.00894951912837374,0.00921292153116455
"BNL10830","PA-SLZ","SVC_HR-1024i","TACHVE","Tachigali","versicolor","sunlit","166.088831942629","20160217",1.70178720368303,1.64402750137401,2.2972697771809,49.6467683741964,45.5336216712332,96.6251582454347,12.4180390356413,12.5595954192581,16.3368957457755,0.00781632973277131,0.000802597210581054,0.0778289315448567,0.0103899012398148,0.0102344496893049,0.0112610420522039,0.0111751450835756,0.00926762894804859,0.0272909529413662
"BNL10831","PA-SLZ","SVC_HR-1024i","GUATDU","Guatteria","dumetorum","sunlit","146.432591811598","20160217",1.62323209687982,1.6196849533593,1.633199086807,62.3952400236892,61.9584535708894,63.5982817976693,16.0371236710418,15.4469507464754,17.7684020501372,0.00122825890790258,0.000387431351311727,0.00428030337063768,0.0138114648290448,0.0137693607139358,0.0139365353292464,0.00774558290352617,0.00763368113377947,0.00805283048805239
"BNL10832","PA-SLZ","SVC_HR-1024i","APEIME","Apeiba","membranacea","sunlit","247.688513713037","20160217",2.07609585790991,2.06893581038844,2.09664654849406,66.2132327044231,65.7208428712172,67.6382918101015,15.3314796857722,14.7758163946259,16.9620688184776,0.242360181378164,0.235648409134648,0.2613967975868,0.021718544967068,0.021658115376309,0.0219034002153078,0.012881736747998,0.01269893682947,0.0134237458716225
"BNL10833","PA-SLZ","SVC_HR-1024i","VIROSP","Virola","multiflora","sunlit","184.504740786743","20160217",2.14849593901281,2.1392761925455,2.17543019777765,71.5553216968346,71.0319099887047,73.1172449178808,17.8661050220543,17.2788405506711,19.5091469006291,0.137566085438337,0.131530838615745,0.154529025360913,0.0283150513932082,0.0282343640412234,0.0285610093316422,0.0170547226313807,0.0168106864842103,0.0177877554801208
"BNL10834","PA-SLZ","SVC_HR-1024i","APEIME","Apeiba","membranacea","sunlit","274.402947148647","20160217",1.91534720445746,1.91011148426113,1.93055549812221,72.6439005752141,72.0855008771626,74.2908263271171,18.0185475982896,17.2690831254701,20.235849571706,0.217627000084501,0.211278147871002,0.236036843431672,0.0184303115601636,0.018373192233601,0.0185942186642551,0.0113759502309471,0.0112324970422066,0.0118064208274824
"BNL10835","PA-SLZ","SVC_HR-1024i","TOCOPI","Tocoyena","pittieri","sunlit","100.48184728096","20160217",2.10488534886199,2.09975853785309,2.11965611007251,46.525238045925,46.3245016588159,47.119959904081,11.9480300034797,11.7411798594963,12.520171857582,0.00224531912065666,0.000714180011106653,0.00775043258007306,0.021043118694157,0.0210023450439904,0.0211701602447116,0.010898086879266,0.0107672671106632,0.0112673061618283
"BNL10874","PA-SLZ","SVC_HR-1024i","VOCHFE","Vochysia","ferruginea","sunlit","105.343799837578","20160310",2.83685668573016,2.81000787201529,2.91410044511453,99.7818054149202,98.728263894553,102.672786073556,35.8257517999759,34.5384673015616,39.2720955493075,0.0073220561070159,0.00278400359348962,0.0211545147319848,0.043922652429545,0.0436532393250839,0.0446935889450688,0.0261535112113788,0.0256016087560864,0.0277295322924821
"BNL10875","PA-SLZ","SVC_HR-1024i","MICOBO","Miconia","borealis","sunlit","134.377252682991","20160310",1.99647709638139,1.98677940446676,2.02543959369758,52.0766923224314,51.6460470670964,53.3606476274363,12.1779688129595,11.7685043215859,13.4076402122828,0.0017273550565739,0.000520574431667849,0.00622018860216514,0.0185517529372819,0.0184773555408642,0.0187730031143523,0.0172220668128052,0.0169423795002129,0.0180521994686503
"BNL10878","PA-SLZ","SVC_HR-1024i","TACHVE","Tachigali","versicolor","sunlit","171.912892148567","20160310",1.75715415916933,1.75320992712189,1.76850871437167,56.0870539874008,55.6257996816457,57.4162641721375,14.2454722034682,13.6906405120302,15.9478268162511,0.00149920392421812,0.000428726766160956,0.00577693816874334,0.0102253534310589,0.0101816356105044,0.0103555354376752,0.0091359632911294,0.00902961458273055,0.00943922754399251
